Timestamp,Weight,Speed,Current,Voltage,MotorPower
6.4,20.0,983,0.1,11.9,11.0
6.5,20.0,985,0.1,11.9,11.0
6.6,20.0,987,0.1,11.9,11.0
6.7,20.0,988,0.1,11.9,11.0
6.8,20.0,988,0.1,11.9,11.0
6.9,20.0,988,0.1,11.9,11.0
7.0,20.0,988,0.1,11.9,11.0
7.1,20.0,990,0.1,11.9,11.0
7.2,20.0,989,0.1,11.9,11.0
7.3,20.0,989,0.1,11.9,11.0
7.4,20.0,989,0.1,11.9,11.0
7.5,20.0,990,0.1,11.9,11.0
7.6,20.0,990,0.1,11.9,11.0
7.7,21.0,991,0.1,11.9,11.0
7.8,21.0,991,0.1,11.9,11.0
7.9,20.0,990,0.1,11.9,11.0
8.0,21.0,988,0.1,11.9,11.0
8.1,20.0,988,0.1,11.9,11.0
8.2,20.0,989,0.1,11.9,11.0
8.3,20.0,988,0.1,11.9,11.0
8.4,20.0,987,0.1,11.9,11.0
8.5,21.0,986,0.1,11.9,11.0
8.6,21.0,986,0.1,11.9,11.0
8.7,21.0,986,0.1,11.9,11.0
8.8,21.0,986,0.1,11.9,11.0
8.9,20.0,987,0.2,11.9,20.0
9.0,20.0,1221,0.3,11.9,20.0
9.1,27.0,1414,0.3,11.9,20.0
9.2,38.0,1540,0.3,11.9,20.0
9.3,47.0,1601,0.3,11.9,20.0
9.4,56.0,1633,0.3,11.9,20.0
9.5,58.0,1649,0.3,11.9,20.0
9.6,59.0,1666,0.3,11.9,20.0
9.7,60.0,1672,0.3,11.9,20.0
9.8,61.0,1672,0.3,11.9,20.0
9.9,61.0,1671,0.3,11.9,20.0
10.0,62.0,1676,0.3,11.9,20.0
10.1,62.0,1675,0.4,11.9,20.0
10.2,62.0,1675,0.3,11.9,20.0
10.3,62.0,1676,0.3,11.9,20.0
10.4,61.0,1678,0.3,11.9,20.0
10.5,62.0,1678,0.3,11.9,20.0
10.6,62.0,1679,0.3,11.9,20.0
10.7,62.0,1680,0.3,11.9,20.0
10.8,62.0,1680,0.3,11.9,20.0
10.9,62.0,1678,0.3,11.9,20.0
11.0,62.0,1677,0.3,11.9,20.0
11.1,62.0,1675,0.4,11.9,20.0
11.2,62.0,1673,0.3,11.9,20.0
11.3,62.0,1677,0.3,11.9,20.0
11.4,62.0,1675,0.3,11.9,20.0
11.5,62.0,1679,0.3,11.9,20.0
11.6,62.0,1677,0.3,11.9,20.0
11.7,62.0,1675,0.3,11.9,20.0
11.8,62.0,1671,0.3,11.9,20.0
11.9,62.0,1671,0.4,11.9,20.0
12.0,62.0,1670,0.3,11.9,20.0
12.1,62.0,1672,0.3,11.9,20.0
12.2,61.0,1673,0.3,11.9,20.0
12.3,62.0,1674,0.3,11.9,20.0
12.4,62.0,1673,0.3,11.9,20.0
12.5,62.0,1672,0.3,11.9,20.0
12.6,61.0,1674,0.5,11.9,30.0
12.7,62.0,2064,0.8,11.9,30.0
12.8,67.0,2380,0.9,11.9,30.0
12.9,118.0,2437,0.9,11.9,30.0
13.0,130.0,2454,0.9,11.9,30.0
13.1,135.0,2458,0.9,11.9,30.0
13.2,136.0,2460,0.9,11.9,30.0
13.3,137.0,2465,0.9,11.9,30.0
13.4,137.0,2466,0.8,11.9,30.0
13.5,137.0,2462,0.8,11.9,30.0
13.5,137.0,2463,0.8,11.9,30.0
13.6,137.0,2464,0.8,11.9,30.0
13.7,137.0,2464,0.8,11.9,30.0
13.8,138.0,2463,0.9,11.9,30.0
13.9,137.0,2462,0.9,11.9,30.0
14.0,137.0,2462,0.9,11.9,30.0
14.1,137.0,2462,0.8,11.8,30.0
14.2,137.0,2463,0.8,11.8,30.0
14.3,138.0,2463,0.9,11.8,30.0
14.4,137.0,2463,0.9,11.8,30.0
14.5,137.0,2463,0.8,11.9,30.0
14.6,137.0,2463,0.8,11.9,30.0
14.6,137.0,2463,0.8,11.9,30.0
14.7,137.0,2464,0.9,11.9,30.0
14.8,137.0,2463,0.8,11.9,30.0
14.9,137.0,2463,0.9,11.8,30.0
15.0,137.0,2463,0.8,11.8,30.0
15.1,137.0,2463,0.8,11.9,30.0
15.2,137.0,2461,0.8,11.9,30.0
15.3,137.0,2459,0.8,11.9,30.0
15.4,137.0,2459,0.8,11.9,30.0
15.5,137.0,2459,0.8,11.9,30.0
15.6,137.0,2461,0.8,11.9,30.0
15.7,136.0,2464,0.8,11.9,30.0
15.8,137.0,2464,0.8,11.9,30.0
15.9,137.0,2460,0.9,11.8,40.0
16.0,137.0,2936,1.4,11.8,40.0
16.1,143.0,3090,1.6,11.8,40.0
16.2,208.0,3130,1.7,11.8,40.0
16.3,221.0,3138,1.7,11.8,40.0
16.4,225.0,3141,1.7,11.9,40.0
16.5,225.0,3141,1.7,11.8,40.0
16.6,225.0,3136,1.7,11.8,40.0
16.7,226.0,3138,1.7,11.8,40.0
16.8,226.0,3141,1.7,11.8,40.0
16.9,225.0,3142,1.8,11.8,40.0
17.0,225.0,3142,1.7,11.8,40.0
17.1,225.0,3137,1.7,11.8,40.0
17.2,226.0,3137,1.7,11.8,40.0
17.3,226.0,3138,1.7,11.8,40.0
17.4,225.0,3138,1.7,11.8,40.0
17.5,226.0,3138,1.7,11.8,40.0
17.6,225.0,3136,1.7,11.8,40.0
17.7,225.0,3134,1.7,11.8,40.0
17.8,224.0,3138,1.7,11.8,40.0
17.9,224.0,3140,1.7,11.8,40.0
18.0,225.0,3140,1.7,11.8,40.0
18.1,225.0,3137,1.7,11.8,40.0
18.2,225.0,3134,1.8,11.9,40.0
18.3,225.0,3134,1.7,11.8,40.0
18.4,225.0,3134,1.7,11.8,40.0
18.5,225.0,3133,1.7,11.8,40.0
18.6,225.0,3134,1.7,11.8,40.0
18.7,224.0,3134,1.7,11.8,40.0
18.8,224.0,3134,1.7,11.8,40.0
18.9,225.0,3134,1.7,11.8,40.0
19.0,226.0,3134,1.7,11.8,40.0
19.1,226.0,3134,1.7,11.8,40.0
19.2,226.0,3134,1.7,11.8,40.0
19.3,225.0,3136,1.7,11.8,50.0
19.4,225.0,3589,2.5,11.8,50.0
19.5,237.0,3735,2.8,11.7,50.0
19.6,280.0,3759,2.9,11.8,50.0
19.7,323.0,3762,2.9,11.8,50.0
19.8,327.0,3764,3.0,11.8,50.0
19.9,326.0,3766,3.0,11.8,50.0
20.0,326.0,3766,3.0,11.8,50.0
20.1,327.0,3766,3.0,11.8,50.0
20.2,327.0,3766,3.0,11.8,50.0
20.3,326.0,3766,3.0,11.8,50.0
20.4,326.0,3763,3.0,11.8,50.0
20.5,328.0,3759,2.9,11.7,50.0
20.6,328.0,3761,3.0,11.8,50.0
20.7,327.0,3763,3.0,11.8,50.0
20.8,326.0,3764,3.0,11.8,50.0
20.9,326.0,3762,3.0,11.8,50.0
21.0,327.0,3758,3.0,11.7,50.0
21.1,327.0,3762,3.0,11.8,50.0
21.2,327.0,3762,3.0,11.8,50.0
21.3,326.0,3765,3.0,11.7,50.0
21.4,325.0,3764,3.0,11.8,50.0
21.5,325.0,3766,3.0,11.8,50.0
21.6,325.0,3764,3.0,11.8,50.0
21.7,325.0,3762,3.0,11.8,50.0
21.8,325.0,3764,3.0,11.8,50.0
21.9,325.0,3762,3.0,11.8,50.0
22.0,325.0,3760,3.0,11.8,50.0
22.1,326.0,3758,3.0,11.7,50.0
22.2,325.0,3760,3.0,11.7,50.0
22.3,325.0,3760,3.0,11.7,50.0
22.4,325.0,3761,3.0,11.7,50.0
22.5,323.0,3760,3.0,11.7,50.0
22.6,323.0,3762,3.0,11.7,60.0
22.7,324.0,4175,3.9,11.7,60.0
22.8,357.0,4296,4.3,11.8,60.0
22.9,404.0,4316,4.4,11.8,60.0
23.0,423.0,4319,4.5,11.7,60.0
23.1,428.0,4319,4.5,11.7,60.0
23.2,428.0,4319,4.6,11.7,60.0
23.3,428.0,4316,4.6,11.7,60.0
23.4,428.0,4316,4.6,11.7,60.0
23.5,429.0,4314,4.6,11.7,60.0
23.6,429.0,4316,4.6,11.6,60.0
23.7,428.0,4314,4.6,11.7,60.0
23.8,427.0,4312,4.6,11.7,60.0
23.9,427.0,4314,4.6,11.7,60.0
24.0,427.0,4315,4.6,11.7,60.0
24.1,427.0,4314,4.5,11.7,60.0
24.2,426.0,4311,4.5,11.6,60.0
24.3,427.0,4307,4.5,11.7,60.0
24.4,428.0,4307,4.6,11.7,60.0
24.5,427.0,4306,4.5,11.7,60.0
24.6,427.0,4307,4.5,11.7,60.0
24.7,427.0,4306,4.5,11.7,60.0
24.8,426.0,4305,4.5,11.6,60.0
24.9,426.0,4306,4.5,11.7,60.0
25.0,425.0,4304,4.5,11.7,60.0
25.1,424.0,4304,4.6,11.7,60.0
25.2,424.0,4302,4.6,11.7,60.0
25.3,424.0,4301,4.6,11.6,60.0
25.4,425.0,4306,4.6,11.7,60.0
25.5,424.0,4307,4.5,11.7,60.0
25.6,424.0,4301,4.5,11.7,60.0
25.7,424.0,4305,4.5,11.6,60.0
25.8,424.0,4305,4.5,11.6,60.0
25.9,424.0,4307,4.5,11.7,60.0
26.0,423.0,4301,4.6,11.7,60.0
26.1,422.0,4301,4.5,11.7,60.0
26.2,423.0,4302,4.5,11.7,60.0
26.3,423.0,4300,4.5,11.7,60.0
26.4,424.0,4301,4.5,11.7,60.0
26.5,424.0,4301,4.5,11.7,69.0
26.6,423.0,4667,5.5,11.6,69.0
26.7,442.0,4754,5.9,11.6,69.0
26.8,489.0,4766,6.1,11.6,69.0
26.9,521.0,4767,6.2,11.7,69.0
27.0,522.0,4763,6.2,11.7,69.0
27.1,524.0,4766,6.3,11.6,69.0
27.2,523.0,4764,6.3,11.7,69.0
27.3,522.0,4764,6.3,11.6,69.0
27.4,520.0,4763,6.3,11.6,69.0
27.5,520.0,4761,6.3,11.6,69.0
27.6,520.0,4760,6.2,11.6,69.0
27.7,518.0,4758,6.2,11.6,69.0
27.8,519.0,4760,6.2,11.7,69.0
27.9,518.0,4758,6.2,11.7,69.0
28.0,518.0,4755,6.2,11.7,69.0
28.1,519.0,4752,6.2,11.7,69.0
28.2,520.0,4748,6.2,11.6,69.0
28.3,519.0,4751,6.2,11.6,69.0
28.4,518.0,4751,6.2,11.6,69.0
28.5,518.0,4752,6.2,11.6,69.0
28.6,516.0,4746,6.2,11.6,69.0
28.7,517.0,4748,6.2,11.6,69.0
28.8,516.0,4748,6.2,11.6,69.0
28.9,517.0,4749,6.2,11.6,69.0
29.0,515.0,4742,6.2,11.7,69.0
29.1,516.0,4740,6.2,11.6,69.0
29.2,517.0,4739,6.2,11.6,69.0
29.3,516.0,4739,6.2,11.6,69.0
29.4,515.0,4737,6.2,11.6,69.0
29.5,515.0,4736,6.2,11.6,69.0
29.6,514.0,4736,6.2,11.6,69.0
29.7,513.0,4736,6.2,11.6,69.0
29.8,513.0,4734,6.2,11.6,69.0
29.9,513.0,4734,6.2,11.6,69.0
30.0,512.0,4734,6.5,11.6,79.0
30.1,514.0,5128,7.6,11.6,79.0
30.2,535.0,5208,8.1,11.6,79.0
30.3,589.0,5221,8.3,11.6,79.0
30.4,624.0,5219,8.4,11.5,79.0
30.5,626.0,5211,8.5,11.5,79.0
30.6,628.0,5213,8.5,11.5,79.0
30.7,625.0,5211,8.5,11.5,79.0
30.8,624.0,5208,8.5,11.5,79.0
30.9,625.0,5208,8.5,11.5,79.0
31.0,625.0,5206,8.5,11.5,79.0
31.1,622.0,5204,8.5,11.6,79.0
31.2,623.0,5195,8.6,11.5,79.0
31.3,623.0,5199,8.5,11.5,79.0
31.4,621.0,5192,8.5,11.5,79.0
31.5,622.0,5188,8.5,11.5,79.0
31.6,623.0,5192,8.5,11.5,79.0
31.7,623.0,5190,8.5,11.5,79.0
31.8,619.0,5192,8.5,11.6,79.0
31.9,618.0,5186,8.5,11.5,79.0
32.0,617.0,5192,8.5,11.5,79.0
32.1,616.0,5186,8.4,11.5,79.0
32.2,617.0,5181,8.4,11.5,79.0
32.3,619.0,5183,8.4,11.5,79.0
32.4,618.0,5177,8.4,11.5,79.0
32.5,617.0,5175,8.4,11.5,79.0
32.6,618.0,5172,8.3,11.5,79.0
32.7,618.0,5170,8.4,11.6,79.0
32.8,618.0,5170,8.4,11.5,79.0
32.9,617.0,5170,8.5,11.5,79.0
33.0,617.0,5170,8.4,11.5,89.0
33.1,615.0,5522,9.9,11.5,89.0
33.2,652.0,5599,10.5,11.5,89.0
33.3,702.0,5607,10.8,11.4,89.0
33.4,722.0,5601,10.9,11.4,89.0
33.5,726.0,5599,11.1,11.4,89.0
33.6,726.0,5594,11.0,11.4,89.0
33.7,725.0,5592,11.0,11.4,89.0
33.8,724.0,5592,11.0,11.4,89.0
33.9,722.0,5584,11.0,11.4,89.0
34.0,722.0,5578,11.0,11.4,89.0
34.1,722.0,5580,10.9,11.5,89.0
34.2,720.0,5574,10.9,11.4,89.0
34.3,721.0,5576,10.9,11.4,89.0
34.4,720.0,5572,10.9,11.4,89.0
34.5,718.0,5574,10.9,11.4,89.0
34.6,716.0,5569,10.9,11.4,89.0
34.7,715.0,5565,10.9,11.4,89.0
34.8,716.0,5563,10.9,11.4,89.0
34.9,716.0,5563,10.9,11.4,89.0
35.0,716.0,5567,10.9,11.4,89.0
35.1,713.0,5565,10.8,11.4,89.0
35.2,711.0,5559,10.8,11.4,89.0
35.3,712.0,5559,10.9,11.4,89.0
35.4,711.0,5559,10.8,11.3,89.0
35.5,709.0,5557,10.8,11.3,89.0
35.6,707.0,5551,10.8,11.3,89.0
35.7,705.0,5551,10.8,11.3,89.0
35.8,705.0,5549,10.8,11.3,89.0
35.9,708.0,5545,10.8,11.4,89.0
35.9,708.0,5541,10.8,11.4,89.0
36.0,707.0,5541,10.8,11.4,89.0
36.1,708.0,5539,10.8,11.3,89.0
36.2,707.0,5537,10.8,11.4,89.0
36.3,707.0,5535,10.8,11.4,89.0
36.4,706.0,5533,10.8,11.4,89.0
36.5,705.0,5530,10.8,11.4,99.0
36.6,706.0,5820,12.1,11.4,99.0
36.7,722.0,5870,12.7,11.3,99.0
36.8,766.0,5877,12.9,11.3,99.0
36.9,799.0,5873,13.1,11.3,99.0
37.0,799.0,5873,13.2,11.3,99.0
37.1,800.0,5863,13.3,11.3,99.0
37.2,799.0,5868,13.2,11.4,99.0
37.3,795.0,5863,13.2,11.3,99.0
37.4,796.0,5861,13.2,11.3,99.0
37.5,796.0,5859,13.2,11.3,99.0
37.6,794.0,5857,13.1,11.3,99.0
37.7,793.0,5854,13.1,11.3,99.0
37.8,792.0,5850,13.2,11.3,99.0
37.9,791.0,5845,13.2,11.3,99.0
38.0,789.0,5845,13.2,11.3,99.0
38.1,789.0,5841,13.1,11.3,99.0
38.2,789.0,5836,13.1,11.3,99.0
38.3,790.0,5838,13.1,11.3,99.0
38.4,787.0,5834,13.1,11.3,99.0
38.5,786.0,5834,13.1,11.3,99.0
38.6,784.0,5827,13.1,11.3,99.0
38.7,784.0,5820,13.1,11.3,99.0
38.8,785.0,5820,13.1,11.3,99.0
38.9,785.0,5822,13.0,11.3,99.0
39.0,782.0,5820,13.0,11.4,100.0
39.1,782.0,5813,13.0,11.3,100.0
39.2,782.0,5816,13.0,11.3,100.0
39.3,781.0,5816,13.0,11.3,100.0
39.4,779.0,5811,13.0,11.3,100.0
39.5,779.0,5807,13.0,11.3,100.0
39.6,780.0,5804,12.9,11.3,100.0
39.7,779.0,5798,12.9,11.3,100.0
39.8,780.0,5795,12.9,11.3,100.0
39.9,779.0,5793,12.9,11.3,100.0
40.0,778.0,5795,12.9,11.3,100.0
40.1,778.0,5793,12.9,11.3,100.0
40.2,777.0,5789,12.9,11.3,100.0
40.3,776.0,5787,12.9,11.3,100.0
40.4,776.0,5780,12.9,11.3,100.0
40.5,778.0,5780,12.9,11.3,100.0
40.6,778.0,5780,12.9,11.3,100.0
40.7,774.0,5780,12.9,11.3,100.0
40.8,773.0,5780,12.9,11.3,100.0
40.9,774.0,5773,12.9,11.3,100.0
41.0,775.0,5771,12.9,11.3,100.0
41.1,774.0,5771,12.9,11.3,100.0
41.2,774.0,5771,12.9,11.3,100.0
41.3,774.0,5764,12.9,11.3,100.0
41.4,773.0,5764,12.9,11.4,0.0
41.5,772.0,3835,6.4,11.6,0.0
41.6,713.0,2742,3.2,11.6,0.0
41.7,250.0,2176,1.5,11.7,0.0
41.8,148.0,1819,0.7,11.7,0.0
41.9,97.0,1510,0.3,11.7,0.0
42.0,67.0,1241,0.1,11.7,0.0
42.1,37.0,1081,0.0,11.7,0.0
42.2,28.0,934,0.0,11.7,0.0
42.3,22.0,864,0.0,11.7,0.0
42.4,14.0,731,0.0,11.7,0.0
42.5,11.0,668,0.0,11.8,0.0
42.6,9.0,606,0.0,11.8,0.0
42.7,8.0,545,0.0,11.8,0.0
42.8,5.0,484,0.0,11.8,0.0
42.9,4.0,422,0.0,11.8,0.0
43.0,4.0,0,0.0,11.8,0.0
43.1,3.0,357,0.0,11.8,0.0
43.2,2.0,0,0.0,11.8,0.0
